"datetime","power_by_hour","mean_temperature","rain","temp","rhum","wdsp","sun","vis","month","year"
2017-12-30 21:00:00,37806,12.7454545454545,0,8,74,12,0,20000,"12","2017"
2017-12-30 22:00:00,20047,12.4461538461538,0.9,7.1,94,15,0,8000,"12","2017"
2017-12-30 23:00:00,4351,12.0454545454545,0.6,7.5,94,18,0,9000,"12","2017"
2017-12-31,4236,11.8307692307692,0,7.4,96,15,0,20000,"12","2017"
2017-12-31 01:00:00,3694,11.8,0,11.4,78,19,0,20000,"12","2017"
2017-12-31 02:00:00,3711,11.8,0,11,75,21,0,20000,"12","2017"
2017-12-31 03:00:00,4264,11.8,0,10.2,59,25,0,20000,"12","2017"
2017-12-31 04:00:00,4190,11.7846153846154,0.1,8.8,62,31,0,20000,"12","2017"
2017-12-31 05:00:00,4677,11.6909090909091,0,7.5,72,26,0,20000,"12","2017"
2017-12-31 06:00:00,4155,11.6230769230769,0,6.5,73,22,0,20000,"12","2017"
2017-12-31 07:00:00,11382,11.8,0,6.6,75,20,0,25000,"12","2017"
2017-12-31 08:00:00,11876,12.0615384615385,0,6.6,75,21,0,30000,"12","2017"
2017-12-31 09:00:00,68164,12.4727272727273,0,6.1,76,18,0.3,35000,"12","2017"
2017-12-31 10:00:00,73644,13.6230769230769,0,6.6,74,19,0.8,35000,"12","2017"
2017-12-31 11:00:00,27943,13.4545454545455,0,7.3,73,20,1,35000,"12","2017"
2017-12-31 12:00:00,29297,13.3461538461538,0,7.9,71,20,1,35000,"12","2017"
2017-12-31 13:00:00,31479,13.5454545454545,0,8.5,71,12,0.6,40000,"12","2017"
2017-12-31 14:00:00,32910,13.2153846153846,0,7.5,79,12,0,30000,"12","2017"
2017-12-31 15:00:00,32612,12.6818181818182,0,6.3,79,16,0,20000,"12","2017"
2017-12-31 16:00:00,87057,12.9384615384615,0.1,5.2,83,15,0,30000,"12","2017"
2017-12-31 17:00:00,86229,14.9545454545455,0,5,87,16,0,30000,"12","2017"
2017-12-31 18:00:00,26622,13.5,0,4.4,89,18,0,30000,"12","2017"
2017-12-31 19:00:00,31323,12.7545454545455,0,4.4,87,16,0,30000,"12","2017"
2017-12-31 20:00:00,35549,14.3384615384615,0,4,87,15,0,30000,"12","2017"
2017-12-31 21:00:00,42044,15.0272727272727,0,4.4,82,17,0,30000,"12","2017"
2017-12-31 22:00:00,12746,14.9769230769231,0,4.2,80,23,0,30000,"12","2017"
2017-12-31 23:00:00,4145,13.2818181818182,0,3.8,83,23,0,30000,"12","2017"
2018-01-01,3463,12.8384615384615,0,4.5,81,23,0,16000,"01","2018"
2018-01-01 01:00:00,3438,12.6181818181818,0,4.4,84,25,0,20000,"01","2018"
2018-01-01 02:00:00,3409,12.5153846153846,0,4.6,82,23,0,20000,"01","2018"
2018-01-01 03:00:00,3391,12.4545454545455,0,4.6,84,24,0,30000,"01","2018"
2018-01-01 04:00:00,3608,12.3461538461538,0,5.1,83,21,0,25000,"01","2018"
2018-01-01 05:00:00,4013,12.3,0,5,79,21,0,25000,"01","2018"
2018-01-01 06:00:00,10586,12.2461538461538,0,4.8,82,15,0,30000,"01","2018"
2018-01-01 07:00:00,3359,12.7454545454545,0,4.3,85,12,0,30000,"01","2018"
2018-01-01 08:00:00,11957,12.3461538461538,0,4,87,12,0,30000,"01","2018"
2018-01-01 09:00:00,14345,12.4454545454545,0,4.6,84,14,0.2,30000,"01","2018"
2018-01-01 10:00:00,13051,12.4461538461538,0,5.3,81,17,0.9,30000,"01","2018"
2018-01-01 11:00:00,31132,12.4636363636364,0,6.3,80,22,0.5,30000,"01","2018"
2018-01-01 12:00:00,35988,12.5076923076923,0,7.1,75,26,0.3,30000,"01","2018"
2018-01-01 13:00:00,26217,12.4272727272727,0.4,6.5,84,25,0,7000,"01","2018"
2018-01-01 14:00:00,5033,12.4692307692308,0.1,6.2,82,25,0.6,30000,"01","2018"
2018-01-01 15:00:00,19845,12.7636363636364,0.1,6.2,86,22,0,30000,"01","2018"
2018-01-01 16:00:00,19448,13.1615384615385,0,6.1,80,21,0.2,30000,"01","2018"
2018-01-01 17:00:00,29430,13.8636363636364,0,5.4,81,18,0,30000,"01","2018"
2018-01-01 18:00:00,128623,13.7923076923077,0,5.1,84,14,0,30000,"01","2018"
2018-01-01 19:00:00,40037,13.4454545454545,0,5.3,84,14,0,30000,"01","2018"
2018-01-01 20:00:00,38248,15.3153846153846,0,4.7,79,16,0,30000,"01","2018"
2018-01-01 21:00:00,32876,16.2,0,4.2,80,16,0,30000,"01","2018"
2018-01-01 22:00:00,9929,14.9538461538462,0,3.4,80,16,0,30000,"01","2018"
2018-01-01 23:00:00,3596,13.4,0,3.4,81,14,0,30000,"01","2018"
2018-01-02,4815,12.9923076923077,0,3.7,78,12,0,30000,"01","2018"
2018-01-02 01:00:00,3478,12.7545454545455,0,4.1,74,11,0,30000,"01","2018"
2018-01-02 02:00:00,3985,12.6153846153846,0,4.3,76,9,0,30000,"01","2018"
2018-01-02 03:00:00,4030,12.5090909090909,0,3.7,80,6,0,30000,"01","2018"
2018-01-02 04:00:00,4373,12.4384615384615,0,4.2,75,5,0,30000,"01","2018"
2018-01-02 05:00:00,4975,12.3090909090909,0,5.3,72,9,0,30000,"01","2018"
2018-01-02 06:00:00,10938,12.3153846153846,0.3,5,83,8,0,20000,"01","2018"
2018-01-02 07:00:00,30001,12.7818181818182,1.9,5.6,91,9,0,15000,"01","2018"
2018-01-02 08:00:00,14548,12.8461538461538,0.3,6.8,90,11,0,20000,"01","2018"
2018-01-02 09:00:00,9193,12.9181818181818,0.6,8.6,90,13,0,7000,"01","2018"
2018-01-02 10:00:00,74760,12.8923076923077,0,8.8,88,20,0.2,25000,"01","2018"
2018-01-02 11:00:00,29140,13.1818181818182,0,9.3,85,20,0.2,20000,"01","2018"
2018-01-02 12:00:00,36588,13.2384615384615,0,9.7,79,21,0.4,17000,"01","2018"
2018-01-02 13:00:00,39464,13.0545454545455,0,9.8,78,22,0,17000,"01","2018"
2018-01-02 14:00:00,33759,12.8769230769231,0,9.4,80,19,0,17000,"01","2018"
2018-01-02 15:00:00,33418,12.7,0.4,8.6,86,17,0,10000,"01","2018"
2018-01-02 16:00:00,34412,12.8846153846154,1.5,7.9,91,13,0,10000,"01","2018"
2018-01-02 17:00:00,31269,12.9181818181818,0.8,8,89,13,0,15000,"01","2018"
2018-01-02 18:00:00,126110,12.8692307692308,0.4,9.3,88,11,0,20000,"01","2018"
2018-01-02 19:00:00,72109,13.5454545454545,0.1,10.6,82,22,0,30000,"01","2018"
2018-01-02 20:00:00,30427,14.6076923076923,0.2,8.9,72,34,0,35000,"01","2018"
2018-01-02 21:00:00,28108,16.2727272727273,0,8.3,71,33,0,35000,"01","2018"
2018-01-02 22:00:00,34000,15.3692307692308,0.7,6.8,78,33,0,25000,"01","2018"
2018-01-02 23:00:00,24559,14.6090909090909,1.2,5.4,87,27,0,6000,"01","2018"
2018-01-03,9489,13.8846153846154,0,5.2,84,23,0,20000,"01","2018"
2018-01-03 01:00:00,3939,13.1545454545455,0.1,5.1,79,23,0,20000,"01","2018"
2018-01-03 02:00:00,4298,12.9384615384615,0,5.2,84,25,0,20000,"01","2018"
2018-01-03 03:00:00,3734,12.7818181818182,0.2,5.3,86,26,0,15000,"01","2018"
2018-01-03 04:00:00,3796,12.6384615384615,0.4,4.9,86,29,0,20000,"01","2018"
2018-01-03 05:00:00,4195,12.5909090909091,0,5.1,83,25,0,20000,"01","2018"
2018-01-03 06:00:00,11102,12.5076923076923,0,5.8,88,21,0,20000,"01","2018"
2018-01-03 07:00:00,4242,13.0090909090909,0.1,6.3,80,25,0,20000,"01","2018"
2018-01-03 08:00:00,4655,12.5846153846154,0,6.8,79,30,0,30000,"01","2018"
2018-01-03 09:00:00,52357,12.5,0.2,6.7,79,24,0.1,25000,"01","2018"
2018-01-03 10:00:00,31500,13.1230769230769,0,6.5,78,24,0.5,25000,"01","2018"
2018-01-03 11:00:00,31943,13.1363636363636,0,6.8,79,25,0.3,20000,"01","2018"
2018-01-03 12:00:00,31684,12.9923076923077,0,7,82,23,0,15000,"01","2018"
2018-01-03 13:00:00,72040,12.8909090909091,0,7.9,76,24,0,15000,"01","2018"
2018-01-03 14:00:00,5844,13.1230769230769,0.2,8,76,23,0,15000,"01","2018"
2018-01-03 15:00:00,3688,12.8636363636364,0,7.7,79,26,0,15000,"01","2018"
2018-01-03 16:00:00,3686,12.7,0,7.8,78,27,0,15000,"01","2018"
2018-01-03 17:00:00,3746,12.5636363636364,0,7.9,78,25,0,15000,"01","2018"
2018-01-03 18:00:00,10310,12.4384615384615,0,7.6,77,25,0,15000,"01","2018"
2018-01-03 19:00:00,79467,12.4636363636364,0.1,7,80,25,0,15000,"01","2018"
2018-01-03 20:00:00,41812,14.5076923076923,0,6.7,82,22,0,15000,"01","2018"
2018-01-03 21:00:00,29680,15.6,0,6.9,78,22,0,15000,"01","2018"
2018-01-03 22:00:00,16318,13.8307692307692,0,6.2,79,21,0,15000,"01","2018"
2018-01-03 23:00:00,3656,13.0181818181818,0,6,80,17,0,15000,"01","2018"
2018-01-04,3349,12.7846153846154,0,6.1,83,13,0,15000,"01","2018"
2018-01-04 01:00:00,3255,12.6727272727273,0,6.5,81,12,0,15000,"01","2018"
2018-01-04 02:00:00,3324,12.6,0,5.5,83,10,0,12000,"01","2018"
2018-01-04 03:00:00,3410,12.5818181818182,2,4.2,93,8,0,8000,"01","2018"
2018-01-04 04:00:00,4660,12.5076923076923,4.2,3.8,93,5,0,8000,"01","2018"
2018-01-04 05:00:00,3580,12.5,1.1,3.9,98,12,0,5000,"01","2018"
2018-01-04 06:00:00,10712,12.4230769230769,1.7,4.7,98,17,0,6000,"01","2018"
2018-01-04 07:00:00,22124,12.9181818181818,1.1,5.6,94,17,0,18000,"01","2018"
2018-01-04 08:00:00,15311,12.7461538461538,0,6.3,95,10,0,18000,"01","2018"
2018-01-04 09:00:00,9624,13.0545454545455,0.2,9.1,88,10,0,8000,"01","2018"
2018-01-04 10:00:00,22335,13.0153846153846,0.2,9,89,14,0,15000,"01","2018"
2018-01-04 11:00:00,33861,12.9818181818182,0.2,4.9,84,26,0.3,50000,"01","2018"
2018-01-04 12:00:00,34166,12.9230769230769,0,4.5,85,29,0.5,50000,"01","2018"
2018-01-04 13:00:00,37395,12.8363636363636,0,5.5,86,24,0,30000,"01","2018"
2018-01-04 14:00:00,19828,13.0538461538462,0,6.4,79,25,0.2,35000,"01","2018"
2018-01-04 15:00:00,4625,13.0818181818182,0,6.2,79,23,0.3,35000,"01","2018"
2018-01-04 16:00:00,6227,12.5538461538462,0,5.7,80,19,0,40000,"01","2018"
2018-01-04 17:00:00,8947,12.3272727272727,0,5.3,81,15,0,35000,"01","2018"
2018-01-04 18:00:00,11220,12.1615384615385,0,5.1,84,15,0,35000,"01","2018"
2018-01-04 19:00:00,48052,12.0545454545455,0,4.3,85,16,0,35000,"01","2018"
2018-01-04 20:00:00,34808,13.2923076923077,0,4.3,87,9,0,30000,"01","2018"
2018-01-04 21:00:00,29785,15.2454545454545,0,4.6,85,10,0,25000,"01","2018"
2018-01-04 22:00:00,63513,14.4153846153846,0,4.6,84,9,0,20000,"01","2018"
2018-01-04 23:00:00,17461,13.4909090909091,0,4.4,85,8,0,20000,"01","2018"
2018-01-05,5446,12.9384615384615,0,3.8,87,7,0,20000,"01","2018"
2018-01-05 01:00:00,5325,12.6090909090909,0,3.6,86,5,0,20000,"01","2018"
2018-01-05 02:00:00,5013,12.4615384615385,0,3.7,86,5,0,20000,"01","2018"
2018-01-05 03:00:00,5742,12.2818181818182,0,3.5,88,8,0,20000,"01","2018"
2018-01-05 04:00:00,11142,12.1461538461538,0,2.4,93,7,0,25000,"01","2018"
2018-01-05 05:00:00,7483,12.0545454545455,0,2.2,93,6,0,30000,"01","2018"
2018-01-05 06:00:00,12296,12,0,1.7,93,7,0,30000,"01","2018"
2018-01-05 07:00:00,34936,12.3727272727273,0,1.8,94,8,0,30000,"01","2018"
2018-01-05 08:00:00,20444,12.8923076923077,0,1.6,94,8,0,30000,"01","2018"
2018-01-05 09:00:00,47024,12.8090909090909,0,1.7,94,10,0,30000,"01","2018"
2018-01-05 10:00:00,10211,13.0076923076923,0,2.7,89,8,0,25000,"01","2018"
2018-01-05 11:00:00,21324,12.4545454545455,0,3,88,8,0.1,25000,"01","2018"
2018-01-05 12:00:00,27122,12.5769230769231,0,4.3,85,8,0.5,30000,"01","2018"
2018-01-05 13:00:00,34409,13.1818181818182,0,6.3,73,9,1,30000,"01","2018"
2018-01-05 14:00:00,30197,14.2076923076923,0,6.2,73,9,0.9,30000,"01","2018"
2018-01-05 15:00:00,30466,14.6363636363636,0,5.6,77,8,0.6,30000,"01","2018"
2018-01-05 16:00:00,29064,13.0538461538462,0,5,79,6,0.2,30000,"01","2018"
2018-01-05 17:00:00,35556,12.7818181818182,0,3.9,83,6,0,30000,"01","2018"
2018-01-05 18:00:00,120819,12.7923076923077,0,4,83,6,0,30000,"01","2018"
2018-01-05 19:00:00,70398,13.2909090909091,0,2.4,87,6,0,30000,"01","2018"
2018-01-05 20:00:00,46935,14.6153846153846,0,2.1,84,6,0,30000,"01","2018"
2018-01-05 21:00:00,30956,13.8545454545455,0,1,88,6,0,25000,"01","2018"
2018-01-05 22:00:00,24614,13.2461538461538,0,0.1,96,4,0,25000,"01","2018"
2018-01-05 23:00:00,5812,12.8727272727273,0,0.2,96,1,0,25000,"01","2018"
2018-01-06,3627,12.5461538461538,0,0.1,96,4,0,20000,"01","2018"
2018-01-06 01:00:00,3645,12.5,0,0,98,4,0,20000,"01","2018"
2018-01-06 02:00:00,9619,12.4,0,0.8,96,7,0,20000,"01","2018"
2018-01-06 03:00:00,9181,12.3272727272727,0.1,3.2,93,9,0,25000,"01","2018"
2018-01-06 04:00:00,5935,12.2692307692308,0,4.2,87,11,0,25000,"01","2018"
2018-01-06 05:00:00,4806,12.1454545454545,0,5.3,81,13,0,25000,"01","2018"
2018-01-06 06:00:00,4663,12.0615384615385,0,5.5,78,14,0,25000,"01","2018"
2018-01-06 07:00:00,12282,12.1727272727273,0,5.4,78,15,0,25000,"01","2018"
2018-01-06 08:00:00,13907,12.4,0,5.3,75,17,0,30000,"01","2018"
2018-01-06 09:00:00,10844,12.9272727272727,0,5.2,75,18,0,30000,"01","2018"
2018-01-06 10:00:00,10455,12.7538461538462,0,5.5,74,17,0.1,30000,"01","2018"
2018-01-06 11:00:00,29620,12.9272727272727,0,5.7,74,18,0,30000,"01","2018"
2018-01-06 12:00:00,30859,13.3384615384615,0,5.8,71,19,0.2,30000,"01","2018"
2018-01-06 13:00:00,30543,13.6909090909091,0,6,71,20,0.9,30000,"01","2018"
2018-01-06 14:00:00,72942,14.0384615384615,0,5,67,19,0.6,30000,"01","2018"
2018-01-06 15:00:00,24305,14.0636363636364,0,5.1,69,21,0.6,30000,"01","2018"
2018-01-06 16:00:00,15946,13.0076923076923,0,5.1,66,17,0,30000,"01","2018"
2018-01-06 17:00:00,60508,12.8181818181818,0,4.4,69,15,0,30000,"01","2018"
2018-01-06 18:00:00,81718,13.0923076923077,0,4.5,71,15,0,25000,"01","2018"
2018-01-06 19:00:00,34169,13.1727272727273,0,4.2,79,14,0,25000,"01","2018"
2018-01-06 20:00:00,43795,13.6615384615385,0,3.8,73,13,0,25000,"01","2018"
2018-01-06 21:00:00,35972,13.2363636363636,0,3.7,76,13,0,25000,"01","2018"
2018-01-06 22:00:00,17697,12.7384615384615,0,2.9,81,10,0,25000,"01","2018"
2018-01-06 23:00:00,7036,12.3727272727273,0,3.1,83,10,0,25000,"01","2018"
2018-01-07,12327,12.1461538461538,0,2.4,86,9,0,25000,"01","2018"
2018-01-07 01:00:00,12939,12.0454545454545,0,3.3,83,9,0,25000,"01","2018"
2018-01-07 02:00:00,10043,11.9615384615385,0,3.4,85,8,0,25000,"01","2018"
2018-01-07 03:00:00,9024,11.8,0,2.3,87,8,0,25000,"01","2018"
2018-01-07 04:00:00,9224,11.7846153846154,0,1.1,90,6,0,25000,"01","2018"
2018-01-07 05:00:00,9777,11.6636363636364,0,1.6,87,7,0,25000,"01","2018"
2018-01-07 06:00:00,9003,11.5846153846154,0,0.8,88,7,0,25000,"01","2018"
2018-01-07 07:00:00,16608,11.6545454545455,0,3.6,78,9,0,25000,"01","2018"
2018-01-07 08:00:00,8142,11.8384615384615,0,4.4,68,10,0,25000,"01","2018"
2018-01-07 09:00:00,37877,11.7909090909091,0,4.6,70,10,0,25000,"01","2018"
2018-01-07 10:00:00,12628,11.8153846153846,0,4.8,68,10,0.1,30000,"01","2018"
2018-01-07 11:00:00,31894,11.7090909090909,0,4.4,74,11,0.3,30000,"01","2018"
2018-01-07 12:00:00,30990,11.6615384615385,0,5.9,61,13,0.5,50000,"01","2018"
2018-01-07 13:00:00,30400,11.6272727272727,0,5.3,66,13,0.1,50000,"01","2018"
2018-01-07 14:00:00,46601,11.6,0,5.5,62,14,0.7,60000,"01","2018"
2018-01-07 15:00:00,3793,11.8181818181818,0,4.8,65,12,1,60000,"01","2018"
2018-01-07 16:00:00,6574,12.2153846153846,0,3.8,70,11,0.5,50000,"01","2018"
2018-01-07 17:00:00,153503,12.0454545454545,0,2.5,70,11,0,50000,"01","2018"
2018-01-07 18:00:00,98543,14.4692307692308,0,2.2,73,11,0,40000,"01","2018"
2018-01-07 19:00:00,19248,15.7818181818182,0,1.2,77,10,0,30000,"01","2018"
2018-01-07 20:00:00,22756,13.6,0,2.1,68,9,0,30000,"01","2018"
2018-01-07 21:00:00,18604,13.1090909090909,0,1.5,67,9,0,30000,"01","2018"
2018-01-07 22:00:00,31012,12.7461538461538,0,1.1,72,10,0,30000,"01","2018"
2018-01-07 23:00:00,10932,12.2636363636364,0,1.9,67,10,0,30000,"01","2018"
2018-01-08,6460,12.0153846153846,0,0.1,76,9,0,30000,"01","2018"
2018-01-08 01:00:00,8739,11.8454545454545,0,-0.9,77,9,0,30000,"01","2018"
2018-01-08 02:00:00,8138,11.7923076923077,0,-2,82,9,0,30000,"01","2018"
2018-01-08 03:00:00,8041,11.6363636363636,0,-1.8,82,10,0,30000,"01","2018"
2018-01-08 04:00:00,6679,11.5615384615385,0,0,72,9,0,30000,"01","2018"
2018-01-08 05:00:00,6293,11.5,0,-1.8,78,9,0,30000,"01","2018"
2018-01-08 06:00:00,17087,11.3923076923077,0,-1.7,82,7,0,30000,"01","2018"
2018-01-08 07:00:00,36890,11.8090909090909,0,-1.5,78,6,0,30000,"01","2018"
2018-01-08 08:00:00,12542,11.9769230769231,0,-1.6,76,7,0,30000,"01","2018"
2018-01-08 09:00:00,12599,11.5454545454545,0,-1.2,77,7,0.5,50000,"01","2018"
2018-01-08 10:00:00,15422,11.4615384615385,0,1.2,75,8,1,50000,"01","2018"
2018-01-08 11:00:00,43777,11.4181818181818,0,5,53,10,1,50000,"01","2018"
2018-01-08 12:00:00,34933,11.5,0,5.4,57,12,1,50000,"01","2018"
2018-01-08 13:00:00,37296,11.6363636363636,0,4.8,67,13,0.6,50000,"01","2018"
2018-01-08 14:00:00,40048,11.9615384615385,0,4.5,74,12,0,50000,"01","2018"
2018-01-08 15:00:00,29688,12.6909090909091,0,4,75,14,0,50000,"01","2018"
2018-01-08 16:00:00,25282,12.6769230769231,0,3.7,76,11,0,50000,"01","2018"
2018-01-08 17:00:00,31880,12.2909090909091,0,3.5,81,10,0,50000,"01","2018"
2018-01-08 18:00:00,132032,12.1769230769231,0,3.5,85,13,0,20000,"01","2018"
2018-01-08 19:00:00,24263,13.1363636363636,0,3.8,85,15,0,20000,"01","2018"
2018-01-08 20:00:00,75949,14.0076923076923,0,4,83,14,0,20000,"01","2018"
2018-01-08 21:00:00,48784,13.9909090909091,0,4,85,15,0,20000,"01","2018"
2018-01-08 22:00:00,32280,13.9923076923077,0,4,88,17,0,20000,"01","2018"
2018-01-08 23:00:00,3930,13.3727272727273,0,3.9,90,18,0,20000,"01","2018"
2018-01-09,3561,12.7153846153846,0,4.1,90,14,0,20000,"01","2018"
2018-01-09 01:00:00,3213,12.4454545454545,0,4.1,88,13,0,20000,"01","2018"
2018-01-09 02:00:00,3515,12.2615384615385,0,3.7,92,14,0,16000,"01","2018"
2018-01-09 03:00:00,4774,12.1090909090909,0,3.8,92,14,0,16000,"01","2018"
2018-01-09 04:00:00,3943,12.0615384615385,0,4,95,14,0,8000,"01","2018"
2018-01-09 05:00:00,4657,11.9818181818182,0,4.3,97,14,0,6000,"01","2018"
2018-01-09 06:00:00,11245,11.8923076923077,0,4.7,93,14,0,6000,"01","2018"
2018-01-09 07:00:00,5244,12.3181818181818,0,4.7,93,16,0,6000,"01","2018"
2018-01-09 08:00:00,14311,12,0,4.7,95,24,0,8000,"01","2018"
2018-01-09 09:00:00,32549,12.1727272727273,0,4.9,95,20,0,5000,"01","2018"
2018-01-09 10:00:00,9273,12.5692307692308,0,4.9,95,18,0,5000,"01","2018"
2018-01-09 11:00:00,28613,12.1363636363636,0.1,4.9,97,20,0,5000,"01","2018"
2018-01-09 12:00:00,80764,12.3769230769231,0.2,5.2,98,20,0,3200,"01","2018"
2018-01-09 13:00:00,60025,12.6545454545455,0.1,5.9,95,18,0,6000,"01","2018"
2018-01-09 14:00:00,107429,12.9384615384615,0.1,6.2,95,16,0,6000,"01","2018"
2018-01-09 15:00:00,84035,13.8272727272727,0.1,6.6,94,17,0,6000,"01","2018"
2018-01-09 16:00:00,71722,14.7538461538462,0.1,6.9,96,20,0,5000,"01","2018"
2018-01-09 17:00:00,61559,13.8909090909091,0.1,7.1,94,23,0,8000,"01","2018"
2018-01-09 18:00:00,66075,12.9,0.1,7.5,94,21,0,5000,"01","2018"
2018-01-09 19:00:00,25595,12.9272727272727,1.1,7.7,96,19,0,4200,"01","2018"
2018-01-09 20:00:00,22366,13.3692307692308,0.1,7.8,90,9,0,20000,"01","2018"
2018-01-09 21:00:00,18164,13.1727272727273,0,7,91,10,0,20000,"01","2018"
2018-01-09 22:00:00,19852,12.7615384615385,0,5.9,92,7,0,30000,"01","2018"
2018-01-09 23:00:00,6205,12.7727272727273,0,5.9,92,7,0,30000,"01","2018"
2018-01-10,4372,12.6,0,5.5,92,8,0,30000,"01","2018"
2018-01-10 01:00:00,5129,12.6,0,4.9,94,8,0,30000,"01","2018"
2018-01-10 02:00:00,5750,12.6,0,4.7,92,7,0,30000,"01","2018"
2018-01-10 03:00:00,5787,12.6,0,4.3,93,6,0,30000,"01","2018"
2018-01-10 04:00:00,4982,12.5153846153846,0,5.3,89,5,0,30000,"01","2018"
2018-01-10 05:00:00,6575,12.5,0,5,90,6,0,30000,"01","2018"
2018-01-10 06:00:00,11513,12.5153846153846,0,4.7,90,8,0,30000,"01","2018"
2018-01-10 07:00:00,8699,13.0727272727273,0,4.2,92,7,0,30000,"01","2018"
2018-01-10 08:00:00,27301,12.7153846153846,0,2.2,91,4,0,40000,"01","2018"
2018-01-10 09:00:00,5839,13.5636363636364,0,0.2,96,1,0.4,40000,"01","2018"
2018-01-10 10:00:00,10488,12.7461538461538,0,0.9,100,3,1,15000,"01","2018"
2018-01-10 11:00:00,34105,12.6,0,4.8,95,3,1,40000,"01","2018"
2018-01-10 12:00:00,68034,12.6153846153846,0,6.9,85,4,1,40000,"01","2018"
2018-01-10 13:00:00,83669,13.5,0,5.7,91,5,0.1,40000,"01","2018"
2018-01-10 14:00:00,25925,15.0769230769231,0,6.1,92,6,0.4,40000,"01","2018"
2018-01-10 15:00:00,7976,14.1727272727273,0,4.8,97,8,0,200,"01","2018"
2018-01-10 16:00:00,5613,13.7769230769231,0,4.2,98,6,0,200,"01","2018"
2018-01-10 17:00:00,9248,13.5090909090909,0,4.3,100,7,0,200,"01","2018"
2018-01-10 18:00:00,42125,13.2384615384615,0,4.4,100,8,0,300,"01","2018"
2018-01-10 19:00:00,30356,13.2181818181818,0,3.7,100,7,0,400,"01","2018"
2018-01-10 20:00:00,31292,14.6538461538462,0,4.6,100,5,0,500,"01","2018"
2018-01-10 21:00:00,24893,15.9,0,4.9,100,6,0,8000,"01","2018"
2018-01-10 22:00:00,13757,14.6923076923077,0,5,100,10,0,500,"01","2018"
2018-01-10 23:00:00,4519,13.2636363636364,0,4.5,100,9,0,700,"01","2018"
2018-01-11,3897,12.9076923076923,0,4,100,8,0,2000,"01","2018"
2018-01-11 01:00:00,3837,12.7727272727273,0,3.6,100,8,0,4000,"01","2018"
2018-01-11 02:00:00,3866,12.6230769230769,0,3.2,98,6,0,5000,"01","2018"
2018-01-11 03:00:00,9004,12.5181818181818,0,1,100,5,0,1500,"01","2018"
2018-01-11 04:00:00,7954,12.4692307692308,0,2,98,6,0,7000,"01","2018"
2018-01-11 05:00:00,5405,12.3181818181818,0,1.9,98,5,0,12000,"01","2018"
2018-01-11 06:00:00,11414,12.2769230769231,0,1.5,100,6,0,16000,"01","2018"
2018-01-11 07:00:00,16040,13.0363636363636,0,1,100,6,0,17000,"01","2018"
2018-01-11 08:00:00,18341,13.6461538461538,0,0.8,100,5,0,17000,"01","2018"
2018-01-11 09:00:00,6159,12.7636363636364,0,0.2,98,5,0.2,8000,"01","2018"
2018-01-11 10:00:00,17511,12.4615384615385,0,0.7,98,6,0.3,8000,"01","2018"
2018-01-11 11:00:00,32299,12.4363636363636,0,2,98,6,0.4,9000,"01","2018"
2018-01-11 12:00:00,33225,12.5692307692308,0,3.6,98,6,0.9,9000,"01","2018"
2018-01-11 13:00:00,43587,14.4818181818182,0,3.8,97,7,0.5,8000,"01","2018"
2018-01-11 14:00:00,11110,15.1,0,4.4,93,6,0.3,9000,"01","2018"
2018-01-11 15:00:00,6206,15.2,0,4.2,92,4,1,9000,"01","2018"
2018-01-11 16:00:00,7875,15.0384615384615,0,2.7,98,3,0.5,200,"01","2018"
2018-01-11 17:00:00,8074,13.8727272727273,0,1.7,98,3,0,100,"01","2018"
2018-01-11 18:00:00,46235,13.3538461538462,0,-0.3,98,3,0,900,"01","2018"
2018-01-11 19:00:00,28226,13.1727272727273,0,-1.3,98,1,0,5000,"01","2018"
2018-01-11 20:00:00,15361,13.3615384615385,0,-2.1,98,2,0,4000,"01","2018"
2018-01-11 21:00:00,10330,13.3727272727273,0,-2.7,98,5,0,4000,"01","2018"
2018-01-11 22:00:00,37800,13.6,0,1.4,100,5,0,7000,"01","2018"
2018-01-11 23:00:00,8187,13.5727272727273,0,3.1,93,6,0,14000,"01","2018"
2018-01-12,3016,13.1846153846154,0,3,93,7,0,20000,"01","2018"
2018-01-12 01:00:00,6037,12.8363636363636,0,3.8,93,7,0,20000,"01","2018"
2018-01-12 02:00:00,3926,12.6615384615385,0,4.4,92,8,0,20000,"01","2018"
2018-01-12 03:00:00,3974,12.5727272727273,0,4.9,89,12,0,25000,"01","2018"
2018-01-12 04:00:00,2438,12.5,0,5.1,86,13,0,25000,"01","2018"
2018-01-12 05:00:00,2557,12.8181818181818,0,4.8,84,14,0,25000,"01","2018"
2018-01-12 06:00:00,6784,12.8923076923077,0,4.9,81,13,0,25000,"01","2018"
2018-01-12 07:00:00,67634,13.9181818181818,0,4.6,84,13,0,25000,"01","2018"
2018-01-12 08:00:00,31499,14.4461538461538,0,5.3,81,15,0,25000,"01","2018"
2018-01-12 09:00:00,11025,14.2272727272727,0,5.8,79,12,0,30000,"01","2018"
2018-01-12 10:00:00,23264,14.3461538461538,0,6.6,79,13,0,30000,"01","2018"
2018-01-12 11:00:00,29652,13.7727272727273,0,7.6,77,14,0.5,30000,"01","2018"
2018-01-12 12:00:00,24040,13.5846153846154,0,7.8,72,18,0,30000,"01","2018"
2018-01-12 13:00:00,9741,12.8777777777778,0,8.2,71,17,0.3,30000,"01","2018"
